_id;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered;Active;iso_code;continent;location;date_1;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy
5f65d70b7186c31f7a0d6f7e;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/18/20;946;13;11;31;false;false;328;3;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f7f;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/19/20;948;2;10;31;false;false;329;3;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f80;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/20/20;949;true;10;31;false;false;329;3;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f81;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/21/20;964;15;12;31;false;false;334;4;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f82;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/22/20;969;5;10;31;false;false;336;3;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f83;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/23/20;981;12;9;31;false;false;340;3;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f84;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/24/20;989;8;8;31;false;false;343;2;10;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f85;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/25/20;998;9;7;32;true;false;346;2;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;83;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f86;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/26/20;1004;6;8;32;false;false;348;2;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f87;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/27/20;1029;25;11;33;true;false;357;3;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f88;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/28/20;1050;21;12;33;false;false;364;4;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f89;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/29/20;1076;26;15;33;false;false;373;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8a;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/30/20;1099;23;16;33;false;false;381;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8b;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;5/31/20;1122;23;19;33;false;false;389;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;86;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8c;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/01/2020;1137;15;19;33;false;false;395;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8d;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/02/2020;1143;6;19;33;false;false;397;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8e;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/03/2020;1164;21;19;33;false;false;404;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f8f;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/04/2020;1184;20;19;33;false;false;411;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f90;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/05/2020;1197;13;17;33;false;false;415;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f91;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/06/2020;1212;15;16;33;false;false;421;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f92;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/07/2020;1232;20;15;34;true;false;428;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f93;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/08/2020;1246;14;15;34;false;false;432;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f94;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/09/2020;1263;17;17;34;false;false;438;5;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f95;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/10/2020;1299;36;19;34;false;false;451;6;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f96;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/11/2020;1341;42;22;34;false;false;465;7;11;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f97;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;06/12/2020;1385;44;26;35;true;false;481;9;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f98;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/13/20;1416;31;29;36;true;false;492;10;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f99;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/14/20;1464;48;33;36;false;false;508;11;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f9a;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/15/20;1521;57;39;36;false;false;528;13;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70b7186c31f7a0d6f9b;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/16/20;1590;69;46;36;false;false;552;16;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6f9c;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/17/20;1672;82;53;37;true;false;580;18;12;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6f9d;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/18/20;1722;50;54;38;true;false;598;18;13;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6f9e;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/19/20;1788;66;57;39;true;false;621;20;13;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6f9f;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/20/20;1838;50;60;42;3;false;638;20;14;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa0;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/21/20;1891;53;61;43;true;true;657;21;14;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa1;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/22/20;1927;36;58;44;true;true;669;20;15;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa2;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/23/20;1995;68;57;44;false;true;693;20;15;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa3;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/24/20;2047;52;53;45;true;true;711;18;15;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa4;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/25/20;2114;67;56;47;2;true;734;19;16;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa5;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/26/20;2192;78;57;49;2;true;761;20;17;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa6;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/27/20;2269;77;61;51;2;true;788;21;17;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa7;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/28/20;2330;61;62;53;2;true;809;21;18;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa8;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/29/20;2402;72;67;55;2;true;834;23;19;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fa9;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;6/30/20;2466;64;67;58;3;2;856;23;20;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6faa;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/01/2020;2535;69;69;62;4;2;880;24;21;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fab;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/02/2020;2580;45;66;65;3;2;896;23;22;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fac;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/03/2020;2662;82;67;69;4;2;925;23;23;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fad;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/04/2020;2752;90;69;72;3;3;956;23;25;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fae;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/05/2020;2819;67;69;74;2;3;979;24;25;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6faf;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/06/2020;2893;74;70;76;2;3;1005;24;26;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb0;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/07/2020;2964;71;71;79;3;3;1029;24;27;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb1;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/08/2020;3038;74;71;81;2;2;1055;24;28;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb2;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/09/2020;3106;68;75;83;2;2;1079;26;28;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb3;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/10/2020;3188;82;75;83;false;2;1107;26;28;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb4;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/11/2020;3278;90;75;85;2;true;1139;26;29;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb5;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;07/12/2020;3371;93;78;89;4;2;1171;27;30;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb6;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/13/20;3454;83;80;93;4;2;1200;27;32;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb7;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/14/20;3571;117;86;95;2;2;1240;30;33;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb8;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/15/20;3667;96;89;97;2;2;1274;31;33;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fb9;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/16/20;3752;85;92;101;4;2;1303;32;35;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fba;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/17/20;3851;99;94;104;3;3;1338;32;36;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fbb;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/18/20;3906;55;89;107;3;3;1357;31;37;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fbc;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/19/20;4008;102;91;111;4;3;1392;31;38;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fbd;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/20/20;4090;82;90;112;true;2;1421;31;38;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fbe;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/21/20;4171;81;85;113;true;2;1449;29;39;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fbf;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/22/20;4290;119;89;117;4;2;1490;30;40;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc0;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/23/20;4358;68;86;120;3;2;1514;30;41;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc1;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/24/20;4466;108;87;123;3;2;1551;30;42;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc2;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/25/20;4570;104;94;128;5;3;1588;32;44;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc3;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/26/20;4637;67;89;134;6;3;1611;31;46;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc4;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/27/20;4763;126;96;138;4;3;1655;33;47;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc5;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/28/20;4880;117;101;144;6;4;1695;35;50;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc6;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/29/20;4997;117;101;148;4;4;1736;35;51;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc7;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/30/20;5105;108;106;150;2;4;1773;37;52;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc8;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;7/31/20;5197;92;104;154;4;4;1805;36;53;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fc9;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/01/2020;5276;79;100;157;3;4;1833;35;54;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fca;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/02/2020;5396;120;108;161;4;3;1875;37;55;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fcb;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/03/2020;5519;123;108;166;5;4;1917;37;57;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fcc;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/04/2020;5620;101;105;172;6;4;1952;36;59;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fcd;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/05/2020;5750;130;107;176;4;4;1998;37;61;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fce;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/06/2020;5889;139;112;182;6;4;2046;38;63;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fcf;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/07/2020;6016;127;117;188;6;4;2090;40;65;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fd0;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/08/2020;6151;135;125;189;true;4;2137;43;65;false;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fd1;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/09/2020;6275;124;125;193;4;4;2180;43;67;true;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
5f65d70c7186c31f7a0d6fd2;Albania;411.533;201.683;22/01/2020;0;0;0;0;ALB;Europe;Albania;08/10/2020;6411;136;127;199;6;4;2227;44;69;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53;2877800;104;38;13;8;11803;1,1;304;10;7;51;NaN;2;78
